Trip id,City,Timestamp,Pickup zone, Pickup lat , Pickup lng ,Drop zone, Drop lat , Drop lng ,Distance km,Trip Duration min, Fare inr ,Payment type,Platform,Is shared,Driver ID,Customer ID,Hour,Weekday,Date,Month,Vehicle Type
4772,Chennai,18-02-2024 20:51,Ambattur, 13.10 , 80.16 ,Mylapore, 13.03 , 80.28 ,14.87,46, 238.88 ,Cash,App,0,D0519,C006859,20,Sunday,18-02-2024,February,UberXL
2820,Chennai,06-03-2024 09:41,Besant Nagar, 12.98 , 80.25 ,Kodambakkam, 13.07 , 80.21 ,10.65,8, 190.47 ,UPI,App,1,D0743,C000190,9,Wednesday,06-03-2024,March,Auto
3151,Chennai,12-03-2024 00:30,Mylapore, 13.03 , 80.27 ,Anna Nagar, 13.08 , 80.20 ,10.68,6, 251.15 ,Card,App,0,D0317,C004161,0,Tuesday,12-03-2024,March,Uber Go
4257,Chennai,14-03-2024 09:06,Thiruvanmiyur, 12.99 , 80.26 ,Adyar, 13.01 , 80.25 ,2.12,5, 67.37 ,Card,App,0,D0714,C003368,9,Thursday,14-03-2024,March,Uber Go
3108,Chennai,22-01-2024 13:09,T. Nagar, 13.03 , 80.23 ,Guindy, 13.02 , 80.22 ,2.01,5, 43.63 ,Cash,App,0,D0234,C004115,13,Monday,22-01-2024,January,Uber Go
1974,Chennai,08-02-2024 03:35,Madhavaram, 13.14 , 80.23 ,Besant Nagar, 12.98 , 80.25 ,18.66,41, 346.82 ,Cash,App,0,D0299,C001227,3,Thursday,08-02-2024,February,Uber Go
1376,Chennai,22-01-2024 01:40,Guindy, 13.00 , 80.21 ,T. Nagar, 13.04 , 80.24 ,5.55,5, 144.73 ,Cash,App,0,D0676,C001164,1,Monday,22-01-2024,January,Uber Go
3969,Chennai,08-03-2024 09:44,Ambattur, 13.11 , 80.16 ,Kodambakkam, 13.07 , 80.22 ,8.73,22, 198.88 ,Card,App,0,D0463,C005498,9,Friday,08-03-2024,March,Uber Go
4063,Chennai,28-02-2024 20:45,Madhavaram, 13.15 , 80.22 ,Sholinganallur, 12.93 , 80.23 ,25,56, 528.41 ,UPI,App,0,D0159,C001373,20,Wednesday,28-02-2024,February,Auto
4446,Chennai,10-03-2024 07:11,Kodambakkam, 13.07 , 80.22 ,Kodambakkam, 13.07 , 80.22 ,1.44,5, 54.56 ,Cash,App,0,D0545,C003156,7,Sunday,10-03-2024,March,UberXL
3558,Chennai,22-03-2024 12:49,Thiruvanmiyur, 12.98 , 80.26 ,Madhavaram, 13.14 , 80.24 ,20.16,56, 436.04 ,Cash,App,0,D0692,C002835,12,Friday,22-03-2024,March,Uber Go
965,Chennai,02-02-2024 00:25,Tambaram, 12.92 , 80.14 ,Adyar, 13.02 , 80.26 ,16.68,54, 370.68 ,Cash,App,0,D0774,C007408,0,Friday,02-02-2024,February,UberXL
180,Chennai,19-03-2024 09:06,Mylapore, 13.04 , 80.27 ,Thiruvanmiyur, 12.98 , 80.27 ,6.19,17, 130.76 ,Card,App,0,D0168,C001249,9,Tuesday,19-03-2024,March,Uber Go
3699,Chennai,11-02-2024 18:30,Thiruvanmiyur, 12.99 , 80.27 ,Ambattur, 13.11 , 80.16 ,16.51,41, 263.37 ,Cash,App,0,D0704,C005841,18,Sunday,11-02-2024,February,Uber Go
3822,Chennai,18-02-2024 20:21,Madhavaram, 13.13 , 80.22 ,Adyar, 13.01 , 80.25 ,13.19,34, 319.81 ,Card,App,0,D0141,C001448,20,Sunday,18-02-2024,February,Uber Go
4879,Chennai,21-01-2024 11:10,Velachery, 12.98 , 80.23 ,Besant Nagar, 12.97 , 80.25 ,3.55,12, 97.61 ,Card,App,1,D0475,C000008,11,Sunday,21-01-2024,January,UberXL
3900,Chennai,08-01-2024 07:18,Anna Nagar, 13.10 , 80.21 ,Perambur, 13.11 , 80.22 ,0.89,5, 46.08 ,Cash,App,0,D0125,C005162,7,Monday,08-01-2024,January,Auto
4488,Chennai,16-01-2024 10:16,Mylapore, 13.02 , 80.27 ,Anna Nagar, 13.07 , 80.21 ,8.06,22, 189.17 ,UPI,App,1,D0480,C004703,10,Tuesday,16-01-2024,January,Uber Go
3239,Chennai,13-02-2024 23:00,Madhavaram, 13.15 , 80.22 ,Madhavaram, 13.14 , 80.22 ,1.02,5, 49.64 ,Cash,App,1,D0554,C007220,23,Tuesday,13-02-2024,February,Bike
2975,Chennai,01-02-2024 23:57,Kodambakkam, 13.07 , 80.22 ,Kodambakkam, 13.07 , 80.21 ,0.5,5, 40.00 ,Card,Call,0,D0025,C007499,23,Thursday,01-02-2024,February,UberXL
3581,Chennai,19-01-2024 09:25,Perambur, 13.12 , 80.21 ,Velachery, 13.00 , 80.23 ,14.49,26, 245.88 ,Card,Call,0,D0548,C000582,9,Friday,19-01-2024,January,Bike
2888,Chennai,17-01-2024 14:11,Mylapore, 13.03 , 80.27 ,Anna Nagar, 13.09 , 80.20 ,9.14,21, 207.57 ,Cash,App,1,D0509,C000610,14,Wednesday,17-01-2024,January,Auto
2576,Chennai,31-01-2024 08:14,Velachery, 12.98 , 80.23 ,Adyar, 13.02 , 80.25 ,4.92,14, 110.90 ,UPI,App,0,D0351,C007913,8,Wednesday,31-01-2024,January,Bike
1420,Chennai,03-03-2024 16:26,Chromepet, 12.97 , 80.14 ,Anna Nagar, 13.08 , 80.20 ,14.13,39, 337.97 ,Card,App,0,D0455,C002281,16,Sunday,03-03-2024,March,Uber Go
3908,Chennai,19-03-2024 07:19,Anna Nagar, 13.08 , 80.20 ,Guindy, 13.03 , 80.22 ,5.86,12, 132.70 ,Cash,App,0,D0413,C002718,7,Tuesday,19-03-2024,March,UberXL
4674,Chennai,12-02-2024 03:34,Thiruvanmiyur, 12.98 , 80.27 ,Adyar, 13.01 , 80.25 ,3.52,9, 132.70 ,Cash,App,0,D0036,C003517,3,Monday,12-02-2024,February,Auto
4903,Chennai,09-03-2024 21:13,Tambaram, 12.92 , 80.13 ,Tambaram, 12.93 , 80.11 ,1.15,5, 58.81 ,Cash,App,0,D0202,C007673,21,Saturday,09-03-2024,March,Uber Go
1861,Chennai,30-01-2024 17:43,Mylapore, 13.02 , 80.28 ,Guindy, 13.01 , 80.23 ,7.03,22, 176.91 ,UPI,App,0,D0245,C000637,17,Tuesday,30-01-2024,January,Uber Go
9,Chennai,08-03-2024 00:50,Adyar, 13.02 , 80.23 ,Velachery, 12.99 , 80.22 ,4.21,19, 120.95 ,Card,App,0,D0765,C002284,0,Friday,08-03-2024,March,Auto
2895,Chennai,11-02-2024 15:48,Anna Nagar, 13.08 , 80.20 ,Thiruvanmiyur, 12.98 , 80.27 ,13.57,36, 239.12 ,Cash,App,0,D0475,C005441,15,Sunday,11-02-2024,February,Auto
2848,Chennai,20-03-2024 11:49,Besant Nagar, 12.98 , 80.25 ,Madhavaram, 13.14 , 80.22 ,17.92,43, 388.85 ,Cash,App,0,D0481,C005706,11,Wednesday,20-03-2024,March,Auto
3665,Chennai,28-03-2024 13:48,Tambaram, 12.93 , 80.13 ,Besant Nagar, 12.97 , 80.25 ,14.21,18, 259.50 ,Cash,App,1,D0385,C001626,13,Thursday,28-03-2024,March,UberXL
145,Chennai,20-03-2024 18:27,Ambattur, 13.10 , 80.16 ,Adyar, 13.01 , 80.25 ,14.15,26, 240.12 ,Card,App,0,D0217,C002753,18,Wednesday,20-03-2024,March,Uber Go
2105,Chennai,28-01-2024 10:55,Anna Nagar, 13.08 , 80.20 ,Sholinganallur, 12.92 , 80.22 ,17.99,41, 395.16 ,Card,App,0,D0657,C000790,10,Sunday,28-01-2024,January,Auto
3144,Chennai,12-02-2024 09:37,Thiruvanmiyur, 12.98 , 80.27 ,Kodambakkam, 13.07 , 80.22 ,11.35,38, 395.16 ,Cash,App,0,D0164,C001930,9,Monday,12-02-2024,February,Uber Go
842,Chennai,21-03-2024 15:47,Ambattur, 13.09 , 80.16 ,Besant Nagar, 12.98 , 80.25 ,15.49,40, 355.21 ,Cash,App,1,D0742,C000278,15,Thursday,21-03-2024,March,Uber Go
1129,Chennai,08-02-2024 05:37,T. Nagar, 13.04 , 80.22 ,Thiruvanmiyur, 12.98 , 80.25 ,6.83,28, 166.86 ,Card,App,0,D0133,C002486,5,Thursday,08-02-2024,February,Uber Go
152,Chennai,21-03-2024 12:37,Mylapore, 13.04 , 80.28 ,Sholinganallur, 12.93 , 80.23 ,11.91,45, 214.40 ,Card,App,0,D0134,C005556,12,Thursday,21-03-2024,March,Uber Go
3592,Chennai,08-03-2024 10:30,Kodambakkam, 13.04 , 80.21 ,Anna Nagar, 13.08 , 80.20 ,0.52,5, 41.23 ,Cash,App,0,D0751,C000225,10,Friday,08-03-2024,March,Uber Go
1053,Chennai,23-01-2024 12:11,Besant Nagar, 12.98 , 80.26 ,Thiruvanmiyur, 12.98 , 80.26 ,0.56,5, 42.47 ,Card,App,0,D0678,C001075,12,Tuesday,23-01-2024,January,UberXL
1591,Chennai,18-03-2024 18:29,T. Nagar, 13.05 , 80.24 ,Sholinganallur, 12.93 , 80.22 ,14.14,41, 42.47 ,Cash,App,1,D0001,C004709,18,Monday,18-03-2024,March,Bike
3009,Chennai,04-01-2024 04:01,Ambattur, 13.10 , 80.17 ,Ambattur, 13.10 , 80.16 ,1.87,5, 74.12 ,Cash,App,0,D0218,C004449,4,Thursday,04-01-2024,January,Uber Go
2030,Chennai,23-01-2024 04:05,Guindy, 13.01 , 80.21 ,Sholinganallur, 12.93 , 80.22 ,8.36,31, 158.51 ,Cash,App,0,D0289,C004702,4,Tuesday,23-01-2024,January,UberXL
3419,Chennai,18-02-2024 10:54,Perambur, 13.11 , 80.22 ,Sholinganallur, 12.94 , 80.23 ,19.68,57, 436.43 ,UPI,App,0,D0716,C006997,10,Sunday,18-02-2024,February,UberXL
1808,Chennai,25-01-2024 23:36,Ambattur, 13.10 , 80.16 ,Perambur, 13.11 , 80.23 ,8.36,5, 174.12 ,Cash,App,0,D0733,C003620,23,Thursday,25-01-2024,January,Uber Go
2697,Chennai,26-01-2024 15:32,Madhavaram, 13.14 , 80.24 ,Madhavaram, 13.14 , 80.23 ,0.5,5, 47.84 ,Card,App,1,D0200,C007984,15,Friday,26-01-2024,January,Uber Go
3040,Chennai,28-03-2024 10:17,Velachery, 12.99 , 80.22 ,Perambur, 13.11 , 80.23 ,13.23,40, 308.03 ,UPI,App,0,D0606,C001191,10,Thursday,28-03-2024,March,Uber Go
473,Chennai,22-03-2024 00:51,Perambur, 13.11 , 80.22 ,Guindy, 13.02 , 80.23 ,9.43,12, 184.09 ,Cash,App,0,D0554,C007135,0,Friday,22-03-2024,March,Auto
3290,Chennai,08-02-2024 01:25,Kodambakkam, 13.06 , 80.20 ,Mylapore, 13.03 , 80.28 ,9.43,34, 215.89 ,Card,App,1,D0390,C000035,1,Thursday,08-02-2024,February,UberXL
4075,Chennai,25-01-2024 10:27,Thiruvanmiyur, 12.98 , 80.27 ,Thiruvanmiyur, 12.99 , 80.28 ,0.79,6, 47.27 ,Card,App,0,D0110,C001196,10,Thursday,25-01-2024,January,Uber Go
3497,Chennai,19-01-2024 20:56,Madhavaram, 13.15 , 80.22 ,Chromepet, 12.97 , 80.14 ,21.75,60, 406.35 ,UPI,App,0,D0621,C003092,20,Friday,19-01-2024,January,Uber Go
280,Chennai,01-03-2024 01:14,T. Nagar, 13.04 , 80.24 ,Velachery, 12.99 , 80.23 ,4.35,10, 107.29 ,Cash,App,0,D0139,C007785,1,Friday,01-03-2024,March,UberXL
1742,Chennai,13-03-2024 03:17,Chromepet, 12.97 , 80.12 ,Anna Nagar, 13.08 , 80.21 ,14.71,34, 364.59 ,Card,App,0,D0022,C002720,3,Wednesday,13-03-2024,March,Auto
4625,Chennai,12-03-2024 23:21,Thiruvanmiyur, 12.98 , 80.27 ,Sholinganallur, 12.93 , 80.23 ,8.23,12, 183.34 ,Card,Call,0,D0774,C001312,23,Tuesday,12-03-2024,March,Uber Go
2887,Chennai,27-02-2024 12:02,Velachery, 12.98 , 80.22 ,T. Nagar, 13.04 , 80.24 ,6.99,19, 169.27 ,UPI,App,0,D0719,C005801,12,Tuesday,27-02-2024,February,Auto
1942,Chennai,06-01-2024 18:05,T. Nagar, 13.04 , 80.23 ,Ambattur, 13.10 , 80.16 ,8.59,17, 167.32 ,Card,App,0,D0065,C006923,18,Saturday,06-01-2024,January,Uber Go
101,Chennai,03-02-2024 16:40,Madhavaram, 13.15 , 80.22 ,Madhavaram, 13.15 , 80.23 ,0.67,5, 45.98 ,Card,App,0,D0768,C005423,16,Saturday,03-02-2024,February,Uber Go
2805,Chennai,13-03-2024 06:17,Mylapore, 13.02 , 80.28 ,Mylapore, 13.04 , 80.27 ,2.38,5, 60.37 ,Card,App,1,D0185,C007874,6,Wednesday,13-03-2024,March,Auto
3571,Chennai,06-03-2024 00:03,Chromepet, 12.96 , 80.13 ,Kodambakkam, 13.07 , 80.22 ,13.63,30, 268.03 ,Cash,App,0,D0456,C006285,0,Wednesday,06-03-2024,March,Uber Go
3685,Chennai,14-02-2024 22:58,Thiruvanmiyur, 12.99 , 80.27 ,Tambaram, 12.93 , 80.13 ,17.45,43, 266.08 ,Card,App,1,D0054,C007090,22,Wednesday,14-02-2024,February,Uber Go
3662,Chennai,17-01-2024 23:00,Mylapore, 13.04 , 80.27 ,Adyar, 13.00 , 80.25 ,5.47,9, 163.85 ,Card,App,0,D0375,C003139,23,Wednesday,17-01-2024,January,UberXL
531,Chennai,05-03-2024 00:54,Sholinganallur, 12.92 , 80.22 ,Mylapore, 13.03 , 80.27 ,13.84,36, 310.28 ,Card,App,0,D0236,C003166,0,Tuesday,05-03-2024,March,Bike
1887,Chennai,20-03-2024 05:24,Tambaram, 12.92 , 80.12 ,Sholinganallur, 12.93 , 80.23 ,11.55,27, 263.13 ,Card,App,0,D0119,C001455,5,Wednesday,20-03-2024,March,Auto
682,Chennai,20-03-2024 07:26,Chromepet, 12.96 , 80.14 ,Mylapore, 13.02 , 80.27 ,13.51,36, 285.40 ,UPI,App,0,D0588,C000943,7,Wednesday,20-03-2024,March,Auto
3795,Chennai,01-03-2024 10:44,Guindy, 13.02 , 80.22 ,Madhavaram, 13.15 , 80.22 ,13.06,36, 261.86 ,Card,App,0,D0777,C006495,10,Friday,01-03-2024,March,Uber Go
3945,Chennai,11-01-2024 06:30,Mylapore, 13.01 , 80.26 ,Mylapore, 13.03 , 80.28 ,1.44,5, 57.70 ,Card,App,0,D0350,C007360,6,Thursday,11-01-2024,January,Uber Go
4667,Chennai,22-02-2024 20:09,Besant Nagar, 12.98 , 80.27 ,Perambur, 13.12 , 80.23 ,14.19,32, 233.80 ,UPI,App,0,D0572,C007609,20,Thursday,22-02-2024,February,UberXL
2019,Chennai,09-01-2024 08:15,Madhavaram, 13.15 , 80.22 ,Kodambakkam, 13.07 , 80.21 ,9.42,15, 213.16 ,Cash,App,0,D0251,C000083,8,Tuesday,09-01-2024,January,Auto
1097,Chennai,19-01-2024 01:15,Perambur, 13.11 , 80.22 ,Mylapore, 13.03 , 80.27 ,11.34,31, 184.09 ,Card,App,0,D0543,C001785,1,Friday,19-01-2024,January,UberXL
830,Chennai,14-01-2024 09:53,Tambaram, 12.92 , 80.12 ,Tambaram, 12.92 , 80.13 ,0.5,5, 40.00 ,Cash,App,0,D0613,C002467,9,Sunday,14-01-2024,January,Uber Go
2806,Chennai,26-02-2024 16:33,Adyar, 13.01 , 80.25 ,Anna Nagar, 13.08 , 80.21 ,9.77,43, 254.36 ,Card,App,0,D0127,C006973,16,Monday,26-02-2024,February,Auto
3830,Chennai,02-03-2024 22:07,Ambattur, 13.11 , 80.17 ,Thiruvanmiyur, 12.97 , 80.27 ,19.3,47, 401.87 ,UPI,App,0,D0674,C007290,22,Saturday,02-03-2024,March,UberXL
4382,Chennai,08-03-2024 20:28,T. Nagar, 13.06 , 80.23 ,Guindy, 13.02 , 80.21 ,3.91,14, 97.51 ,Cash,Call,0,D0411,C002687,20,Friday,08-03-2024,March,Auto
3892,Chennai,22-03-2024 03:08,T. Nagar, 13.04 , 80.24 ,Guindy, 13.01 , 80.21 ,4.25,9, 95.50 ,Cash,App,0,D0128,C004510,3,Friday,22-03-2024,March,Uber Go
765,Chennai,29-01-2024 03:38,Kodambakkam, 13.06 , 80.21 ,Besant Nagar, 12.98 , 80.26 ,12.13,34, 280.43 ,Card,App,0,D0705,C004101,3,Monday,29-01-2024,January,Auto
2768,Chennai,04-01-2024 11:40,T. Nagar, 13.05 , 80.24 ,Thiruvanmiyur, 12.98 , 80.27 ,6.9,22, 147.82 ,Card,App,0,D0615,C004787,11,Thursday,04-01-2024,January,UberXL
4329,Chennai,21-03-2024 18:53,T. Nagar, 13.05 , 80.24 ,Velachery, 12.99 , 80.23 ,6.55,13, 160.74 ,Cash,App,0,D0404,C004367,18,Thursday,21-03-2024,March,UberXL
3296,Chennai,15-03-2024 01:04,Kodambakkam, 13.07 , 80.22 ,Ambattur, 13.11 , 80.17 ,8.29,17, 180.14 ,UPI,App,0,D0114,C006840,1,Friday,15-03-2024,March,Uber Go
2195,Chennai,06-01-2024 11:01,Kodambakkam, 13.06 , 80.21 ,Ambattur, 13.11 , 80.16 ,8.29,22, 197.62 ,UPI,App,0,D0062,C006173,11,Saturday,06-01-2024,January,UberXL
2358,Chennai,15-02-2024 12:50,Tambaram, 12.93 , 80.13 ,Mylapore, 13.03 , 80.27 ,19.23,49, 399.98 ,Cash,App,0,D0271,C002287,12,Thursday,15-02-2024,February,Uber Go
3426,Chennai,02-01-2024 12:20,Tambaram, 12.93 , 80.12 ,Perambur, 13.13 , 80.23 ,25.02,54, 486.93 ,Cash,App,1,D0783,C003771,12,Tuesday,02-01-2024,January,Uber Go
3980,Chennai,13-01-2024 18:07,Adyar, 13.01 , 80.25 ,Guindy, 13.01 , 80.21 ,4.51,5, 128.51 ,Cash,App,0,D0339,C004723,18,Saturday,13-01-2024,January,Bike
912,Chennai,26-01-2024 05:47,Mylapore, 13.03 , 80.27 ,Besant Nagar, 12.98 , 80.26 ,4.99,12, 97.50 ,Cash,App,0,D0029,C002630,5,Friday,26-01-2024,January,Uber Go
3146,Chennai,17-02-2024 02:11,Anna Nagar, 13.08 , 80.21 ,Sholinganallur, 12.92 , 80.23 ,17.17,42, 311.34 ,UPI,App,0,D0722,C005561,2,Saturday,17-02-2024,February,Auto
1000,Chennai,30-03-2024 06:25,Chromepet, 12.96 , 80.14 ,Sholinganallur, 12.93 , 80.23 ,9.67,29, 174.65 ,Card,App,0,D0490,C001724,6,Saturday,30-03-2024,March,Auto
3654,Chennai,26-03-2024 00:11,Tambaram, 12.92 , 80.13 ,Tambaram, 12.93 , 80.14 ,0.5,5, 40.00 ,Cash,App,0,D0710,C007663,0,Tuesday,26-03-2024,March,Bike
2484,Chennai,29-01-2024 06:05,Besant Nagar, 12.97 , 80.25 ,Velachery, 12.98 , 80.23 ,2.91,5, 90.58 ,Cash,App,0,D0327,C003115,6,Monday,29-01-2024,January,Uber Go
4077,Chennai,02-03-2024 07:39,Chromepet, 12.96 , 80.14 ,Sholinganallur, 12.93 , 80.23 ,9.36,19, 214.77 ,UPI,App,0,D0142,C001180,7,Saturday,02-03-2024,March,Auto
2371,Chennai,11-02-2024 20:20,Thiruvanmiyur, 12.98 , 80.26 ,Madhavaram, 13.13 , 80.23 ,18.02,30, 370.14 ,Cash,App,0,D0424,C003642,20,Sunday,11-02-2024,February,Uber Go
4839,Chennai,27-01-2024 06:58,Velachery, 12.99 , 80.26 ,Velachery, 12.99 , 80.22 ,0.5,5, 56.81 ,Cash,Call,0,D0317,C006173,6,Saturday,27-01-2024,January,Uber Go
34,Chennai,10-02-2024 21:18,Perambur, 13.12 , 80.23 ,Besant Nagar, 12.98 , 80.25 ,16.08,35, 365.78 ,Cash,Call,0,D0166,C004650,21,Saturday,10-02-2024,February,UberXL
3790,Chennai,24-03-2024 02:02,Besant Nagar, 12.99 , 80.25 ,Anna Nagar, 13.08 , 80.19 ,14.36,28, 342.10 ,Card,App,0,D0683,C000806,2,Sunday,24-03-2024,March,Auto
1021,Chennai,20-01-2024 06:22,Besant Nagar, 12.97 , 80.26 ,Chromepet, 12.95 , 80.14 ,13.26,28, 301.35 ,UPI,Call,0,D0299,C005487,6,Saturday,20-01-2024,January,Uber Go
1648,Chennai,30-03-2024 06:37,Adyar, 13.02 , 80.25 ,Adyar, 13.01 , 80.25 ,0.5,5, 44.08 ,Card,App,0,D0549,C002493,6,Saturday,30-03-2024,March,Auto
734,Chennai,05-01-2024 00:57,Adyar, 13.01 , 80.24 ,Mylapore, 13.04 , 80.28 ,4.15,5, 85.93 ,UPI,App,1,D0403,C007445,0,Friday,05-01-2024,January,UberXL
4583,Chennai,05-03-2024 11:27,Thiruvanmiyur, 12.98 , 80.26 ,Thiruvanmiyur, 12.98 , 80.27 ,2.33,5, 74.64 ,Cash,App,1,D0443,C006108,11,Tuesday,05-03-2024,March,Auto
3275,Chennai,30-01-2024 01:07,Kodambakkam, 13.07 , 80.21 ,Guindy, 13.01 , 80.22 ,8.61,35, 158.78 ,UPI,App,0,D0041,C003222,1,Tuesday,30-01-2024,January,Auto
1621,Chennai,25-03-2024 21:50,Ambattur, 13.11 , 80.15 ,Tambaram, 12.92 , 80.13 ,19.97,47, 365.20 ,Card,App,0,D0715,C001237,21,Monday,25-03-2024,March,UberXL
3136,Chennai,22-02-2024 07:53,Madhavaram, 13.15 , 80.24 ,Sholinganallur, 12.93 , 80.23 ,24.82,62, 478.59 ,Card,App,0,D0622,C006991,7,Thursday,22-02-2024,February,Auto
2690,Chennai,02-03-2024 17:47,Madhavaram, 13.15 , 80.23 ,T. Nagar, 13.04 , 80.24 ,11.43,23, 271.75 ,UPI,App,1,D0154,C002157,17,Saturday,02-03-2024,March,Auto
2708,Chennai,25-02-2024 00:54,Perambur, 13.11 , 80.22 ,Chromepet, 12.96 , 80.14 ,19.86,39, 403.77 ,Cash,App,0,D0146,C005721,0,Sunday,25-02-2024,February,Auto
298,Chennai,05-03-2024 21:27,Adyar, 13.01 , 80.27 ,Ambattur, 13.10 , 80.16 ,14.07,40, 403.77 ,Card,App,0,D0700,C005524,21,Tuesday,05-03-2024,March,Auto
2340,Chennai,20-01-2024 05:26,Kodambakkam, 13.06 , 80.23 ,Chromepet, 12.96 , 80.14 ,13.67,43, 304.24 ,Cash,App,0,D0219,C007000,5,Saturday,20-01-2024,January,Uber Go
654,Chennai,12-03-2024 05:08,Madhavaram, 13.15 , 80.22 ,Velachery, 12.98 , 80.23 ,18.93,31, 380.16 ,Cash,App,1,D0030,C000912,5,Tuesday,12-03-2024,March,UberXL
3775,Chennai,25-02-2024 22:40,Thiruvanmiyur, 12.99 , 80.26 ,Velachery, 13.00 , 80.22 ,3.59,14, 104.73 ,Card,App,0,D0398,C006320,22,Sunday,25-02-2024,February,Uber Go
1256,Chennai,14-02-2024 01:44,Ambattur, 13.11 , 80.17 ,Sholinganallur, 12.93 , 80.23 ,22.63,60, 448.91 ,Cash,App,0,D0413,C005864,1,Wednesday,14-02-2024,February,Bike
4521,Chennai,31-01-2024 05:44,T. Nagar, 13.04 , 80.23 ,Adyar, 13.02 , 80.24 ,2.37,7, 94.86 ,Cash,App,1,D0122,C007903,5,Wednesday,31-01-2024,January,UberXL
231,Chennai,20-03-2024 05:40,Adyar, 13.00 , 80.25 ,Adyar, 13.01 , 80.24 ,0.78,5, 42.08 ,UPI,App,0,D0655,C004693,5,Wednesday,20-03-2024,March,Auto
3277,Chennai,12-02-2024 11:01,Tambaram, 12.93 , 80.13 ,Adyar, 13.00 , 80.25 ,15.61,31, 254.75 ,Card,Call,0,D0599,C000464,11,Monday,12-02-2024,February,Uber Go
3231,Chennai,15-02-2024 07:58,Kodambakkam, 13.07 , 80.22 ,Besant Nagar, 12.98 , 80.26 ,10.14,25, 161.98 ,Cash,App,1,D0798,C001082,7,Thursday,15-02-2024,February,Uber Go
692,Chennai,07-01-2024 07:39,Sholinganallur, 12.94 , 80.22 ,Tambaram, 12.93 , 80.13 ,10.92,33, 245.84 ,Cash,App,0,D0223,C007940,7,Sunday,07-01-2024,January,Auto
2755,Chennai,04-02-2024 03:00,Tambaram, 12.93 , 80.13 ,Ambattur, 13.10 , 80.17 ,19.79,52, 336.66 ,UPI,App,0,D0752,C001934,3,Sunday,04-02-2024,February,UberXL
4864,Chennai,07-02-2024 19:57,Kodambakkam, 13.07 , 80.21 ,Anna Nagar, 13.09 , 80.21 ,0.89,5, 40.00 ,Card,App,0,D0257,C001354,19,Wednesday,07-02-2024,February,Uber Go
970,Chennai,22-03-2024 03:49,T. Nagar, 13.05 , 80.23 ,Guindy, 13.01 , 80.22 ,4.01,16, 96.94 ,Card,App,1,D0548,C000675,3,Friday,22-03-2024,March,UberXL
634,Chennai,29-03-2024 15:22,Adyar, 13.01 , 80.25 ,Perambur, 13.12 , 80.22 ,13.32,32, 287.02 ,Cash,Call,0,D0373,C003479,15,Friday,29-03-2024,March,Auto
4093,Chennai,20-03-2024 03:23,Guindy, 13.02 , 80.21 ,Tambaram, 12.93 , 80.13 ,13.71,25, 267.08 ,Card,App,0,D0317,C007608,3,Wednesday,20-03-2024,March,Uber Go
4078,Chennai,25-02-2024 01:34,Tambaram, 12.92 , 80.12 ,Mylapore, 13.03 , 80.27 ,20.76,49, 410.25 ,Card,App,0,D0634,C001021,1,Sunday,25-02-2024,February,Uber Go
1322,Chennai,28-01-2024 15:44,Velachery, 13.00 , 80.22 ,Mylapore, 13.03 , 80.27 ,6.17,11, 156.27 ,UPI,App,1,D0761,C001886,15,Sunday,28-01-2024,January,Uber Go
1832,Chennai,27-02-2024 22:42,Velachery, 12.99 , 80.22 ,Guindy, 13.01 , 80.22 ,2.43,11, 77.80 ,UPI,App,0,D0627,C001651,22,Tuesday,27-02-2024,February,Auto
2179,Chennai,03-03-2024 12:23,Tambaram, 12.93 , 80.13 ,Thiruvanmiyur, 12.99 , 80.27 ,17.26,48, 337.19 ,Card,App,0,D0035,C003940,12,Sunday,03-03-2024,March,Uber Go
1418,Chennai,12-01-2024 07:39,T. Nagar, 13.05 , 80.23 ,T. Nagar, 13.04 , 80.24 ,0.5,5, 46.77 ,Cash,Call,0,D0543,C002090,7,Friday,12-01-2024,January,Auto
1783,Chennai,03-03-2024 20:00,Guindy, 13.01 , 80.23 ,Kodambakkam, 13.06 , 80.22 ,5.83,6, 140.64 ,Card,App,0,D0221,C006230,20,Sunday,03-03-2024,March,Auto
4716,Chennai,05-03-2024 16:43,Kodambakkam, 13.06 , 80.23 ,Velachery, 12.99 , 80.22 ,7.66,10, 160.11 ,Cash,App,0,D0587,C000727,16,Tuesday,05-03-2024,March,UberXL
4702,Chennai,17-02-2024 10:23,Perambur, 13.11 , 80.21 ,Perambur, 13.12 , 80.22 ,0.5,8, 40.00 ,Card,App,0,D0549,C003672,10,Saturday,17-02-2024,February,Uber Go
4119,Chennai,20-02-2024 06:02,T. Nagar, 13.04 , 80.24 ,Mylapore, 13.03 , 80.28 ,4.43,15, 80.97 ,Cash,App,0,D0635,C002940,6,Tuesday,20-02-2024,February,Auto
1653,Chennai,12-01-2024 11:47,Velachery, 12.99 , 80.22 ,Anna Nagar, 13.09 , 80.21 ,11.96,13, 294.15 ,Card,App,0,D0504,C000067,11,Friday,12-01-2024,January,Auto
1484,Chennai,31-01-2024 00:28,Besant Nagar, 12.98 , 80.26 ,Ambattur, 13.10 , 80.17 ,15.72,47, 286.03 ,Card,App,0,D0023,C000158,0,Wednesday,31-01-2024,January,Auto
2276,Chennai,27-02-2024 15:11,Mylapore, 13.03 , 80.28 ,Thiruvanmiyur, 12.98 , 80.27 ,4.54,27, 118.00 ,Cash,App,0,D0316,C002421,15,Tuesday,27-02-2024,February,Uber Go
