Trip ID,city,Timestamp,Pickup Zone,Pickup Latitude,Pickup Longitude,Drop Zone,Drop Latitude,Drop Longitude,Distance (Km),Trip Duration (Min),Fare (INR),Payment Type,Platform,Is Shared,Driver ID,Customer ID,Date,Hour,Weekday,Month,Vehicle Type,_pickup_ts,_trip_duration_min,_revenue,_pickup_zone,_pickup_hour,_pickup_dow,_pickup_date,trip_count
4741,Chennai,2024-02-06 20:50:00,Perambur,13.1198,80.216,Anna Nagar,13.0803,80.2058,4.82,13,101.51,UPI,App,0,D0633,C006794,2024-02-06,20,Tuesday,February,Auto,2024-02-06 20:50:00,13,101.51,Perambur,20,Tuesday,2024-02-06,1
2941,Chennai,2024-02-15 03:58:00,Mylapore,13.0167,80.2726,Sholinganallur,12.9225,80.2338,11.41,27,209.3,Card,App,0,D0336,C006149,2024-02-15,3,Thursday,February,Auto,2024-02-15 03:58:00,27,209.3,Mylapore,3,Thursday,2024-02-15,1
3457,Chennai,2024-01-16 12:29:00,Kodambakkam,13.0638,80.2057,Mylapore,13.0324,80.2743,8.46,22,186.21,Cash,App,0,D0069,C001658,2024-01-16,12,Tuesday,January,UberXL,2024-01-16 12:29:00,22,186.21,Kodambakkam,12,Tuesday,2024-01-16,1
374,Chennai,2024-01-10 22:42:00,Velachery,12.9826,80.2202,Velachery,12.9781,80.2196,0.5,10,51.24,Card,App,0,D0413,C006907,2024-01-10,22,Wednesday,January,Auto,2024-01-10 22:42:00,10,51.24,Velachery,22,Wednesday,2024-01-10,1
80,Chennai,2024-01-18 12:03:00,Velachery,12.9882,80.2141,Anna Nagar,13.0935,80.2118,11.74,37,233.45,Card,App,1,D0090,C006047,2024-01-18,12,Thursday,January,Uber Go,2024-01-18 12:03:00,37,233.45,Velachery,12,Thursday,2024-01-18,1
1554,Chennai,2024-03-24 02:19:00,Besant Nagar,12.9941,80.2561,Tambaram,12.9358,80.1295,16.29,41,376.62,Card,App,0,D0277,C005976,2024-03-24,2,Sunday,March,Auto,2024-03-24 02:19:00,41,376.62,Besant Nagar,2,Sunday,2024-03-24,1
1670,Chennai,2024-02-07 07:36:00,T. Nagar,13.0306,80.2354,Perambur,13.1206,80.2306,9.99,32,222.48,Cash,App,0,D0412,C005249,2024-02-07,7,Wednesday,February,Auto,2024-02-07 07:36:00,32,222.48,T. Nagar,7,Wednesday,2024-02-07,1
2132,Chennai,2024-02-27 14:58:00,Tambaram,13.0306,80.1266,Velachery,12.9855,80.2144,11.32,17,284.16,Cash,App,1,D0133,C001311,2024-02-27,14,Tuesday,February,Auto,2024-02-27 14:58:00,17,284.16,Tambaram,14,Tuesday,2024-02-27,1
4440,Chennai,2024-01-09 07:55:00,Adyar,13.0089,80.1266,T. Nagar,13.0458,80.2278,3.43,9,108.0,Cash,App,0,D0444,C006938,2024-01-09,7,Tuesday,January,Uber Go,2024-01-09 07:55:00,9,108.0,Adyar,7,Tuesday,2024-01-09,1
466,Chennai,2024-01-07 04:27:00,Adyar,13.0089,80.2512,Madhavaram,13.1395,80.2233,13.77,33,307.67,Card,App,0,D0267,C001823,2024-01-07,4,Sunday,January,UberXL,2024-01-07 04:27:00,33,307.67,Adyar,4,Sunday,2024-01-07,1
249,Chennai,2024-01-01 01:14:00,Besant Nagar,12.9837,80.254,T. Nagar,13.0557,80.2177,9.88,16,178.96,Card,Call,0,D0641,C004114,2024-01-01,1,Monday,January,Uber Go,2024-01-01 01:14:00,16,178.96,Besant Nagar,1,Monday,2024-01-01,1
932,Chennai,2024-01-14 17:29:00,Anna Nagar,13.0868,80.2085,Sholinganallur,12.9394,80.213,16.95,33,323.08,UPI,App,1,D0637,C004529,2024-01-14,17,Sunday,January,Bike,2024-01-14 17:29:00,33,323.08,Anna Nagar,17,Sunday,2024-01-14,1
1336,Chennai,2024-02-17 13:34:00,Ambattur,13.1071,80.162,Tambaram,12.9298,80.1174,20.53,46,367.04,Cash,App,1,D0765,C002371,2024-02-17,13,Saturday,February,Uber Go,2024-02-17 13:34:00,46,367.04,Ambattur,13,Saturday,2024-02-17,1
4525,Chennai,2024-03-14 04:31:00,Sholinganallur,12.9139,80.2302,Madhavaram,13.1604,80.2294,27.64,77,523.17,Card,App,0,D0419,C002845,2024-03-14,4,Thursday,March,Uber Go,2024-03-14 04:31:00,77,523.17,Sholinganallur,4,Thursday,2024-03-14,1
1339,Chennai,2024-03-23 16:39:00,T. Nagar,12.9139,80.2155,Thiruvanmiyur,12.9847,80.2563,7.56,22,135.42,Cash,Call,1,D0672,C002117,2024-03-23,16,Saturday,March,UberXL,2024-03-23 16:39:00,22,135.42,T. Nagar,16,Saturday,2024-03-23,1
1407,Chennai,2024-01-06 10:16:00,Perambur,13.1119,80.2322,Adyar,13.0151,80.2539,10.96,13,181.28,Cash,App,0,D0621,C002402,2024-01-06,10,Saturday,January,Uber Go,2024-01-06 10:16:00,13,181.28,Perambur,10,Saturday,2024-01-06,1
1091,Chennai,2024-03-23 15:36:00,Tambaram,12.9312,80.1257,Tambaram,12.916,80.1215,2.88,5,77.75,Card,App,1,D0242,C006545,2024-03-23,15,Saturday,March,Uber Go,2024-03-23 15:36:00,5,77.75,Tambaram,15,Saturday,2024-03-23,1
4210,Chennai,2024-03-15 10:56:00,Velachery,12.9829,80.2151,Velachery,12.9907,80.2195,1.44,5,62.12,Cash,App,0,D0416,C001038,2024-03-15,10,Friday,March,Auto,2024-03-15 10:56:00,5,62.12,Velachery,10,Friday,2024-03-15,1
743,Chennai,2024-03-06 11:37:00,Guindy,13.0104,80.2098,Thiruvanmiyur,12.9871,80.2792,8.45,27,211.95,Cash,App,0,D0594,C003253,2024-03-06,11,Wednesday,March,Uber Go,2024-03-06 11:37:00,27,211.95,Guindy,11,Wednesday,2024-03-06,1
2324,Chennai,2024-03-02 18:10:00,Sholinganallur,12.9278,80.2098,Adyar,13.0145,80.2488,9.25,20,165.97,Cash,App,0,D0174,C007024,2024-03-02,18,Saturday,March,UberXL,2024-03-02 18:10:00,20,165.97,Sholinganallur,18,Saturday,2024-03-02,1
3602,Chennai,2024-01-22 04:38:00,Kodambakkam,13.0716,80.209,Anna Nagar,13.086,80.2045,1.05,18,41.4,Cash,App,0,D0628,C000964,2024-01-22,4,Monday,January,Uber Go,2024-01-22 04:38:00,18,41.4,Kodambakkam,4,Monday,2024-01-22,1
2124,Chennai,2024-01-08 08:29:00,Velachery,12.9852,80.2117,Velachery,12.9841,80.2123,0.5,5,40.0,Card,App,0,D0396,C003050,2024-01-08,8,Monday,January,Auto,2024-01-08 08:29:00,5,40.0,Velachery,8,Monday,2024-01-08,1
2095,Chennai,2024-01-21 03:58:00,Velachery,12.9789,80.218,Tambaram,12.9258,80.1414,10.5,19,195.16,Cash,App,0,D0577,C001966,2024-01-21,3,Sunday,January,UberXL,2024-01-21 03:58:00,19,195.16,Velachery,3,Sunday,2024-01-21,1
241,Chennai,2024-03-10 09:43:00,Guindy,13.0055,80.2088,Anna Nagar,13.0914,80.212,9.91,24,196.62,Card,App,0,D0502,C006962,2024-03-10,9,Sunday,March,Bike,2024-03-10 09:43:00,24,196.62,Guindy,9,Sunday,2024-03-10,1
2352,Chennai,2024-01-16 23:48:00,Velachery,12.9781,80.2205,Madhavaram,13.1337,80.2291,17.48,42,355.63,Card,App,0,D0363,C002499,2024-01-16,23,Tuesday,January,Uber Go,2024-01-16 23:48:00,42,355.63,Velachery,23,Tuesday,2024-01-16,1
1371,Chennai,2024-03-03 17:57:00,Besant Nagar,12.981,80.254,Chromepet,12.948,80.1406,13.64,25,278.96,Cash,App,0,D0497,C003588,2024-03-03,17,Sunday,March,Uber Go,2024-03-03 17:57:00,25,278.96,Besant Nagar,17,Sunday,2024-03-03,1
1058,Chennai,2024-01-14 20:53:00,Guindy,13.0243,80.2148,Guindy,13.016,80.213,2.23,5,61.12,Cash,Call,0,D0151,C004946,2024-01-14,20,Sunday,January,Auto,2024-01-14 20:53:00,5,61.12,Guindy,20,Sunday,2024-01-14,1
4817,Chennai,2024-03-04 02:50:00,Thiruvanmiyur,12.9835,80.2677,Guindy,13.0093,80.2182,5.34,16,135.75,Cash,App,0,D0683,C006373,2024-03-04,2,Monday,March,Auto,2024-03-04 02:50:00,16,135.75,Thiruvanmiyur,2,Monday,2024-03-04,1
200,Chennai,2024-03-26 18:46:00,Chromepet,12.9617,80.1421,Kodambakkam,13.0629,80.215,13.11,35,239.58,Cash,App,1,D0269,C002920,2024-03-26,18,Tuesday,March,Uber Go,2024-03-26 18:46:00,35,239.58,Chromepet,18,Tuesday,2024-03-26,1
2281,Chennai,2024-02-18 06:51:00,Anna Nagar,13.0818,80.2055,Madhavaram,13.149,80.2277,7.73,29,191.98,Card,App,0,D0425,C000478,2024-02-18,6,Sunday,February,Bike,2024-02-18 06:51:00,29,191.98,Anna Nagar,6,Sunday,2024-02-18,1
4750,Chennai,2024-03-08 02:50:00,Adyar,13.0107,80.2442,Adyar,13.0067,80.2389,1.21,13,52.58,Card,App,0,D0610,C006911,2024-03-08,2,Friday,March,Uber Go,2024-03-08 02:50:00,13,52.58,Adyar,2,Friday,2024-03-08,1
2221,Chennai,2024-02-16 04:27:00,Perambur,13.1197,80.2074,Thiruvanmiyur,12.9789,80.2683,17.86,38,348.92,UPI,App,1,D0409,C004326,2024-02-16,4,Friday,February,Auto,2024-02-16 04:27:00,38,348.92,Perambur,4,Friday,2024-02-16,1
4772,Chennai,2024-02-18 20:51:00,Ambattur,13.0972,80.1591,Mylapore,13.0295,80.279,14.87,46,238.88,Cash,App,0,D0519,C006859,2024-02-18,20,Sunday,February,Uber Go,2024-02-18 20:51:00,46,238.88,Ambattur,20,Sunday,2024-02-18,1
2820,Chennai,2024-03-06 09:41:00,Besant Nagar,12.9811,80.2503,Kodambakkam,13.0669,80.212,10.65,8,190.47,UPI,App,1,D0743,C000190,2024-03-06,9,Wednesday,March,Uber Go,2024-03-06 09:41:00,8,190.47,Besant Nagar,9,Wednesday,2024-03-06,1
3151,Chennai,2024-03-12 00:30:00,Mylapore,13.0314,80.2674,Anna Nagar,13.0839,80.1974,10.68,6,251.15,Card,App,0,D0317,C004161,2024-03-12,0,Tuesday,March,Uber Go,2024-03-12 00:30:00,6,251.15,Mylapore,0,Tuesday,2024-03-12,1
4257,Chennai,2024-03-14 09:06:00,Thiruvanmiyur,12.993,80.2629,Adyar,13.0147,80.2486,2.12,5,67.37,Card,App,0,D0714,C003368,2024-03-14,9,Thursday,March,Uber Go,2024-03-14 09:06:00,5,67.37,Thiruvanmiyur,9,Thursday,2024-03-14,1
3108,Chennai,2024-01-22 13:09:00,T. Nagar,13.0336,80.2327,Guindy,13.0181,80.2151,2.01,5,43.63,Cash,App,0,D0234,C004115,2024-01-22,13,Monday,January,Auto,2024-01-22 13:09:00,5,43.63,T. Nagar,13,Monday,2024-01-22,1
1974,Chennai,2024-02-08 03:35:00,Madhavaram,13.1431,80.2336,Besant Nagar,12.9804,80.248,18.66,41,346.82,Cash,App,0,D0299,C001227,2024-02-08,3,Thursday,February,Auto,2024-02-08 03:35:00,41,346.82,Madhavaram,3,Thursday,2024-02-08,1
1376,Chennai,2024-01-22 01:40:00,Guindy,13.0015,80.2128,T. Nagar,13.0419,80.2425,5.55,5,144.73,Cash,App,0,D0676,C001164,2024-01-22,1,Monday,January,Uber Go,2024-01-22 01:40:00,5,144.73,Guindy,1,Monday,2024-01-22,1
3969,Chennai,2024-03-08 09:44:00,Ambattur,13.1138,80.1632,Kodambakkam,13.0678,80.2186,8.73,22,198.88,Card,App,0,D0463,C005498,2024-03-08,9,Friday,March,UberXL,2024-03-08 09:44:00,22,198.88,Ambattur,9,Friday,2024-03-08,1
4063,Chennai,2024-02-28 20:45:00,Madhavaram,13.1521,80.2192,Sholinganallur,12.9306,80.2292,25.0,56,528.41,UPI,App,0,D0159,C001373,2024-02-28,20,Wednesday,February,Uber Go,2024-02-28 20:45:00,56,528.41,Madhavaram,20,Wednesday,2024-02-28,1
4446,Chennai,2024-03-10 07:11:00,Kodambakkam,13.0661,80.2215,Kodambakkam,13.0717,80.2184,1.44,5,54.56,Cash,App,0,D0545,C003156,2024-03-10,7,Sunday,March,UberXL,2024-03-10 07:11:00,5,54.56,Kodambakkam,7,Sunday,2024-03-10,1
3558,Chennai,2024-03-22 12:49:00,Thiruvanmiyur,12.9835,80.2562,Madhavaram,13.1447,80.2378,20.16,56,436.04,Cash,App,0,D0692,C002835,2024-03-22,12,Friday,March,Uber Go,2024-03-22 12:49:00,56,436.04,Thiruvanmiyur,12,Friday,2024-03-22,1
965,Chennai,2024-02-02 00:25:00,Tambaram,12.9208,80.1356,Adyar,13.019,80.2598,16.68,54,370.68,Cash,App,0,D0774,C007408,2024-02-02,0,Friday,February,Auto,2024-02-02 00:25:00,54,370.68,Tambaram,0,Friday,2024-02-02,1
180,Chennai,2024-03-19 09:06:00,Mylapore,13.0363,80.2748,Thiruvanmiyur,12.9791,80.2717,6.19,17,130.76,Card,App,0,D0168,C001249,2024-03-19,9,Tuesday,March,Uber Go,2024-03-19 09:06:00,17,130.76,Mylapore,9,Tuesday,2024-03-19,1
3699,Chennai,2024-02-11 18:30:00,Thiruvanmiyur,12.9851,80.2718,Ambattur,13.1081,80.1632,16.51,41,263.37,Cash,App,0,D0704,C005841,2024-02-11,18,Sunday,February,Uber Go,2024-02-11 18:30:00,41,263.37,Thiruvanmiyur,18,Sunday,2024-02-11,1
3822,Chennai,2024-02-18 20:21:00,Madhavaram,13.134,80.2231,Adyar,13.0143,80.2512,13.19,34,319.81,Card,App,0,D0141,C001448,2024-02-18,20,Sunday,February,Auto,2024-02-18 20:21:00,34,319.81,Madhavaram,20,Sunday,2024-02-18,1
4879,Chennai,2024-01-21 11:10:00,Velachery,12.9844,80.2259,Besant Nagar,12.9717,80.2494,3.55,12,97.61,Card,App,1,D0475,C000008,2024-01-21,11,Sunday,January,Auto,2024-01-21 11:10:00,12,97.61,Velachery,11,Sunday,2024-01-21,1
3900,Chennai,2024-01-08 07:18:00,Anna Nagar,13.0998,80.2072,Perambur,13.1117,80.2232,0.89,5,46.08,Cash,App,0,D0125,C005162,2024-01-08,7,Monday,January,Auto,2024-01-08 07:18:00,5,46.08,Anna Nagar,7,Monday,2024-01-08,1
4488,Chennai,2024-01-16 10:16:00,Mylapore,13.0238,80.2745,Anna Nagar,13.0741,80.2128,8.06,22,189.17,UPI,App,1,D0480,C004703,2024-01-16,10,Tuesday,January,Auto,2024-01-16 10:16:00,22,189.17,Mylapore,10,Tuesday,2024-01-16,1
3239,Chennai,2024-02-13 23:00:00,Madhavaram,13.1481,80.2231,Madhavaram,13.1428,80.2237,1.02,5,49.64,Cash,App,1,D0554,C007220,2024-02-13,23,Tuesday,February,Uber Go,2024-02-13 23:00:00,5,49.64,Madhavaram,23,Tuesday,2024-02-13,1
2975,Chennai,2024-02-01 23:57:00,Kodambakkam,13.073,80.2172,Kodambakkam,13.0707,80.2117,0.5,5,40.0,Card,Call,0,D0025,C007499,2024-02-01,23,Thursday,February,Auto,2024-02-01 23:57:00,5,40.0,Kodambakkam,23,Thursday,2024-02-01,1
3581,Chennai,2024-01-19 09:25:00,Perambur,13.1182,80.2138,Velachery,12.9979,80.2259,14.49,26,245.88,Card,Call,0,D0548,C000582,2024-01-19,9,Friday,January,Uber Go,2024-01-19 09:25:00,26,245.88,Perambur,9,Friday,2024-01-19,1
2888,Chennai,2024-01-17 14:11:00,Mylapore,13.0327,80.2706,Anna Nagar,13.0894,80.1986,9.14,21,207.57,Cash,App,1,D0509,C000610,2024-01-17,14,Wednesday,January,Auto,2024-01-17 14:11:00,21,207.57,Mylapore,14,Wednesday,2024-01-17,1
2576,Chennai,2024-01-31 08:14:00,Velachery,12.9819,80.2276,Adyar,13.0179,80.2549,4.92,14,110.9,UPI,App,0,D0351,C007913,2024-01-31,8,Wednesday,January,Auto,2024-01-31 08:14:00,14,110.9,Velachery,8,Wednesday,2024-01-31,1
1420,Chennai,2024-03-03 16:26:00,Chromepet,12.9657,80.1418,Anna Nagar,13.0785,80.2048,14.13,39,337.97,Card,App,0,D0455,C002281,2024-03-03,16,Sunday,March,Auto,2024-03-03 16:26:00,39,337.97,Chromepet,16,Sunday,2024-03-03,1
3908,Chennai,2024-03-19 07:19:00,Anna Nagar,13.0796,80.1964,Guindy,13.0254,80.2199,5.86,12,132.7,Cash,App,0,D0413,C002718,2024-03-19,7,Tuesday,March,Auto,2024-03-19 07:19:00,12,132.7,Anna Nagar,7,Tuesday,2024-03-19,1
4674,Chennai,2024-02-12 03:34:00,Thiruvanmiyur,12.9802,80.2658,Adyar,13.0103,80.2528,3.52,9,132.7,Cash,App,0,D0036,C003517,2024-02-12,3,Monday,February,Auto,2024-02-12 03:34:00,9,132.7,Thiruvanmiyur,3,Monday,2024-02-12,1
4903,Chennai,2024-03-09 21:13:00,Tambaram,12.9216,80.1251,Tambaram,12.9288,80.114,1.15,5,58.81,Cash,App,0,D0202,C007673,2024-03-09,21,Saturday,March,UberXL,2024-03-09 21:13:00,5,58.81,Tambaram,21,Saturday,2024-03-09,1
1861,Chennai,2024-01-30 17:43:00,Mylapore,13.0235,80.281,Guindy,13.008,80.2253,7.03,22,176.91,UPI,App,0,D0245,C000637,2024-01-30,17,Tuesday,January,Auto,2024-01-30 17:43:00,22,176.91,Mylapore,17,Tuesday,2024-01-30,1
9,Chennai,2024-03-08 00:50:00,Adyar,13.0156,80.2345,Velachery,12.9865,80.2191,4.21,19,120.95,Card,App,0,D0765,C002284,2024-03-08,0,Friday,March,Auto,2024-03-08 00:50:00,19,120.95,Adyar,0,Friday,2024-03-08,1
2895,Chennai,2024-02-11 15:48:00,Anna Nagar,13.0785,80.2016,Thiruvanmiyur,12.982,80.2719,13.57,36,239.12,Cash,App,0,D0475,C005441,2024-02-11,15,Sunday,February,Auto,2024-02-11 15:48:00,36,239.12,Anna Nagar,15,Sunday,2024-02-11,1
2848,Chennai,2024-03-20 11:49:00,Besant Nagar,12.9772,80.2487,Madhavaram,13.1435,80.2217,17.92,43,388.85,Cash,App,0,D0481,C005706,2024-03-20,11,Wednesday,March,Auto,2024-03-20 11:49:00,43,388.85,Besant Nagar,11,Wednesday,2024-03-20,1
3665,Chennai,2024-03-28 13:48:00,Tambaram,12.9268,80.1339,Besant Nagar,12.9726,80.249,14.21,18,259.5,Cash,App,1,D0385,C001626,2024-03-28,13,Thursday,March,Uber Go,2024-03-28 13:48:00,18,259.5,Tambaram,13,Thursday,2024-03-28,1
145,Chennai,2024-03-20 18:27:00,Ambattur,13.0984,80.163,Adyar,13.0089,80.2519,14.15,26,240.12,Card,App,0,D0217,C002753,2024-03-20,18,Wednesday,March,Uber Go,2024-03-20 18:27:00,26,240.12,Ambattur,18,Wednesday,2024-03-20,1
2105,Chennai,2024-01-28 10:55:00,Anna Nagar,13.0783,80.1991,Sholinganallur,12.9187,80.2184,17.99,41,395.16,Card,App,0,D0657,C000790,2024-01-28,10,Sunday,January,UberXL,2024-01-28 10:55:00,41,395.16,Anna Nagar,10,Sunday,2024-01-28,1
3144,Chennai,2024-02-12 09:37:00,Thiruvanmiyur,12.9751,80.2744,Kodambakkam,13.0709,80.219,11.35,38,395.16,Cash,App,0,D0164,C001930,2024-02-12,9,Monday,February,Bike,2024-02-12 09:37:00,38,395.16,Thiruvanmiyur,9,Monday,2024-02-12,1
842,Chennai,2024-03-21 15:47:00,Ambattur,13.0856,80.1602,Besant Nagar,12.9756,80.2511,15.49,40,355.21,Cash,App,1,D0742,C000278,2024-03-21,15,Thursday,March,Auto,2024-03-21 15:47:00,40,355.21,Ambattur,15,Thursday,2024-03-21,1
1129,Chennai,2024-02-08 05:37:00,T. Nagar,13.044,80.225,Thiruvanmiyur,12.9847,80.2508,6.83,28,166.86,Card,App,0,D0133,C002486,2024-02-08,5,Thursday,February,Auto,2024-02-08 05:37:00,28,166.86,T. Nagar,5,Thursday,2024-02-08,1
152,Chennai,2024-03-21 12:37:00,Mylapore,13.0359,80.2828,Sholinganallur,12.9337,80.228,11.91,45,214.4,Card,App,0,D0134,C005556,2024-03-21,12,Thursday,March,Auto,2024-03-21 12:37:00,45,214.4,Mylapore,12,Thursday,2024-03-21,1
3592,Chennai,2024-03-08 10:30:00,Kodambakkam,13.0359,80.2146,Anna Nagar,13.0842,80.2013,0.52,5,41.23,Cash,App,0,D0751,C000225,2024-03-08,10,Friday,March,Auto,2024-03-08 10:30:00,5,41.23,Kodambakkam,10,Friday,2024-03-08,1
1053,Chennai,2024-01-23 12:11:00,Besant Nagar,12.9825,80.2627,Thiruvanmiyur,12.9771,80.2615,0.56,5,42.47,Card,App,0,D0678,C001075,2024-01-23,12,Tuesday,January,Auto,2024-01-23 12:11:00,5,42.47,Besant Nagar,12,Tuesday,2024-01-23,1
1591,Chennai,2024-03-18 18:29:00,T. Nagar,13.0538,80.2366,Sholinganallur,12.9288,80.22,14.14,41,42.47,Cash,App,1,D0001,C004709,2024-03-18,18,Monday,March,Uber Go,2024-03-18 18:29:00,41,42.47,T. Nagar,18,Monday,2024-03-18,1
3009,Chennai,2024-01-04 04:01:00,Ambattur,13.1001,80.1719,Ambattur,13.104,80.1591,1.87,5,74.12,Cash,App,0,D0218,C004449,2024-01-04,4,Thursday,January,Auto,2024-01-04 04:01:00,5,74.12,Ambattur,4,Thursday,2024-01-04,1
2030,Chennai,2024-01-23 04:05:00,Guindy,13.0136,80.2079,Sholinganallur,12.9299,80.2245,8.36,31,158.51,Cash,App,0,D0289,C004702,2024-01-23,4,Tuesday,January,Uber Go,2024-01-23 04:05:00,31,158.51,Guindy,4,Tuesday,2024-01-23,1
3419,Chennai,2024-02-18 10:54:00,Perambur,13.1131,80.2177,Sholinganallur,12.9392,80.226,19.68,57,436.43,UPI,App,0,D0716,C006997,2024-02-18,10,Sunday,February,Uber Go,2024-02-18 10:54:00,57,436.43,Perambur,10,Sunday,2024-02-18,1
1808,Chennai,2024-01-25 23:36:00,Ambattur,13.1042,80.162,Perambur,13.1084,80.2339,8.36,5,174.12,Cash,App,0,D0733,C003620,2024-01-25,23,Thursday,January,Auto,2024-01-25 23:36:00,5,174.12,Ambattur,23,Thursday,2024-01-25,1
2697,Chennai,2024-01-26 15:32:00,Madhavaram,13.1395,80.2375,Madhavaram,13.1371,80.2292,0.5,5,47.84,Card,App,1,D0200,C007984,2024-01-26,15,Friday,January,UberXL,2024-01-26 15:32:00,5,47.84,Madhavaram,15,Friday,2024-01-26,1
3040,Chennai,2024-03-28 10:17:00,Velachery,12.9853,80.2214,Perambur,13.1113,80.2267,13.23,40,308.03,UPI,App,0,D0606,C001191,2024-03-28,10,Thursday,March,UberXL,2024-03-28 10:17:00,40,308.03,Velachery,10,Thursday,2024-03-28,1
473,Chennai,2024-03-22 00:51:00,Perambur,13.1055,80.2246,Guindy,13.0186,80.2285,9.43,12,184.09,Cash,App,0,D0554,C007135,2024-03-22,0,Friday,March,Bike,2024-03-22 00:51:00,12,184.09,Perambur,0,Friday,2024-03-22,1
3290,Chennai,2024-02-08 01:25:00,Kodambakkam,13.0563,80.2019,Mylapore,13.0277,80.2796,9.43,34,215.89,Card,App,1,D0390,C000035,2024-02-08,1,Thursday,February,Uber Go,2024-02-08 01:25:00,34,215.89,Kodambakkam,1,Thursday,2024-02-08,1
4075,Chennai,2024-01-25 10:27:00,Thiruvanmiyur,12.9824,80.2677,Thiruvanmiyur,12.9853,80.2827,0.79,6,47.27,Card,App,0,D0110,C001196,2024-01-25,10,Thursday,January,UberXL,2024-01-25 10:27:00,6,47.27,Thiruvanmiyur,10,Thursday,2024-01-25,1
3497,Chennai,2024-01-19 20:56:00,Madhavaram,13.1525,80.2222,Chromepet,12.9691,80.1364,21.75,60,406.35,UPI,App,0,D0621,C003092,2024-01-19,20,Friday,January,Auto,2024-01-19 20:56:00,60,406.35,Madhavaram,20,Friday,2024-01-19,1
280,Chennai,2024-03-01 01:14:00,T. Nagar,13.0389,80.2391,Velachery,12.9924,80.2291,4.35,10,107.29,Cash,App,0,D0139,C007785,2024-03-01,1,Friday,March,UberXL,2024-03-01 01:14:00,10,107.29,T. Nagar,1,Friday,2024-03-01,1
1742,Chennai,2024-03-13 03:17:00,Chromepet,12.9681,80.1243,Anna Nagar,13.0773,80.2059,14.71,34,364.59,Card,App,0,D0022,C002720,2024-03-13,3,Wednesday,March,UberXL,2024-03-13 03:17:00,34,364.59,Chromepet,3,Wednesday,2024-03-13,1
4625,Chennai,2024-03-12 23:21:00,Thiruvanmiyur,12.9774,80.2696,Sholinganallur,12.93,80.2321,8.23,12,183.34,Card,Call,0,D0774,C001312,2024-03-12,23,Tuesday,March,Uber Go,2024-03-12 23:21:00,12,183.34,Thiruvanmiyur,23,Tuesday,2024-03-12,1
2887,Chennai,2024-02-27 12:02:00,Velachery,12.9801,80.2244,T. Nagar,13.0386,80.2404,6.99,19,169.27,UPI,App,0,D0719,C005801,2024-02-27,12,Tuesday,February,Uber Go,2024-02-27 12:02:00,19,169.27,Velachery,12,Tuesday,2024-02-27,1
1942,Chennai,2024-01-06 18:05:00,T. Nagar,13.0385,80.2306,Ambattur,13.0985,80.1643,8.59,17,167.32,Card,App,0,D0065,C006923,2024-01-06,18,Saturday,January,Uber Go,2024-01-06 18:05:00,17,167.32,T. Nagar,18,Saturday,2024-01-06,1
101,Chennai,2024-02-03 16:40:00,Madhavaram,13.15,80.2186,Madhavaram,13.1475,80.2258,0.67,5,45.98,Card,App,0,D0768,C005423,2024-02-03,16,Saturday,February,Uber Go,2024-02-03 16:40:00,5,45.98,Madhavaram,16,Saturday,2024-02-03,1
2805,Chennai,2024-03-13 06:17:00,Mylapore,13.022,80.2751,Mylapore,13.0363,80.2744,2.38,5,60.37,Card,App,1,D0185,C007874,2024-03-13,6,Wednesday,March,Auto,2024-03-13 06:17:00,5,60.37,Mylapore,6,Wednesday,2024-03-13,1
3571,Chennai,2024-03-06 00:03:00,Chromepet,12.9567,80.1302,Kodambakkam,13.0747,80.2189,13.63,30,268.03,Cash,App,0,D0456,C006285,2024-03-06,0,Wednesday,March,Bike,2024-03-06 00:03:00,30,268.03,Chromepet,0,Wednesday,2024-03-06,1
3685,Chennai,2024-02-14 22:58:00,Thiruvanmiyur,12.9867,80.2727,Tambaram,12.9329,80.132,17.45,43,266.08,Card,App,1,D0054,C007090,2024-02-14,22,Wednesday,February,Uber Go,2024-02-14 22:58:00,43,266.08,Thiruvanmiyur,22,Wednesday,2024-02-14,1
3662,Chennai,2024-01-17 23:00:00,Mylapore,13.0359,80.2734,Adyar,13.0028,80.2505,5.47,9,163.85,Card,App,0,D0375,C003139,2024-01-17,23,Wednesday,January,Auto,2024-01-17 23:00:00,9,163.85,Mylapore,23,Wednesday,2024-01-17,1
531,Chennai,2024-03-05 00:54:00,Sholinganallur,12.9244,80.2245,Mylapore,13.0285,80.2733,13.84,36,310.28,Card,App,0,D0236,C003166,2024-03-05,0,Tuesday,March,Auto,2024-03-05 00:54:00,36,310.28,Sholinganallur,0,Tuesday,2024-03-05,1
1887,Chennai,2024-03-20 05:24:00,Tambaram,12.925,80.1189,Sholinganallur,12.9261,80.2302,11.55,27,263.13,Card,App,0,D0119,C001455,2024-03-20,5,Wednesday,March,UberXL,2024-03-20 05:24:00,27,263.13,Tambaram,5,Wednesday,2024-03-20,1
682,Chennai,2024-03-20 07:26:00,Chromepet,12.9575,80.1437,Mylapore,13.0212,80.2725,13.51,36,285.4,UPI,App,0,D0588,C000943,2024-03-20,7,Wednesday,March,Uber Go,2024-03-20 07:26:00,36,285.4,Chromepet,7,Wednesday,2024-03-20,1
